type,rating,effects,flavor,description,price_(€),cali,ammonia,apple,apricot,berry,blue,blueberry,butter,cheese,chemical,citrus,coffee,diesel,earthy,flowery,fruit,grape,grapefruit,honey,lavender,lemon,lime,mango,menthol,mint,minty,nutty,orange,peach,pear,pepper,pine,pineapple,pungent,rose,sage,skunk,spicy/herbal,strawberry,sweet,tar,tree,tree fruit,tropical,vanilla,woody,aroused,creative,energetic,euphoric,focused,giggly,happy,hungry,relaxed,sleepy,talkative,tingly,uplifted
indica,4.6,"Relaxed,Happy,Euphoric,Sleepy,Creative","Citrus,Grapefruit,Tropical","Forbidden Fruit is the mouthwatering cross of Cherry Pie x Tangie. This sumptuous genetic cross expresses a beautiful dense bud structure with deep purple hues, dark green foliage, and wiry orange hairs. The terpene profile is a perfect mixture of Cherry Pie’s musky, sweet cherry undertones and Tangie’s loud tropical flavors. There are also notes of pine, mango, and passionfruit candy. The effects hit hard between the eyes and lay into the body with each hit. Forbidden Fruit’s deep physical relaxation and mental stoniness make it perfect for dulling minor physical discomfort and discarding stress. ",25.99,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
hybrid,4.2,"Euphoric,Relaxed,Happy,Uplifted,Tingly","Sweet,Citrus,Pungent","Frisian Dew, Dutch Passion’s pride and joy, is a 50/50 hybrid first bred in 2008 by combining Super Skunk and Purple Star. Expressing itself in hues of either green or deep purple, Frisian Dew delivers powerfully euphoric effects with an aroma of spicy pine and citrus. Frisian Dew plants are hardy, mold-resistant, and grow well in Northern European climates. Outdoor flowers will ripen around the beginning of October, while indoor gardens finish their flowering in just 7 to 8 weeks.",29.95,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
hybrid,4.4,"Euphoric,Hungry,Relaxed,Sleepy,Happy","Sweet,Citrus,Woody","Frisian Duck is a structurally unique strain developed by Dutch Passion. Its genetics were bred over several generations of Frisian Dew x Duckfoot. The genetics from Duckfoot (named for its oddly shaped leaves that resemble duck feet) allows this plant to hide in plain sight, making it ideal for outdoor grows. Frisian Duck is also rather hardy and able to thrive in harsh growing conditions. Expect pepper and pine on the nose with buds that vary in appearance from light blue to purple.    ",29.95,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0
sativa,4.6,"Happy,Energetic,Creative,Focused,Uplifted","Sweet,Berry,Skunk","Fruit Punch is a mostly sativa strain from Heavyweight Seeds, who bred this flavor powerhouse from Skunk, Haze, and Northern Lights genetics. Named for its swift hit of sweet fruity and tropical flavors, this sativa has something to offer in both taste and effect. Fruit Punch charges the mind with creative and social energy, so keep this strain in your stash jar for active days spent with friends or personal hobbies. ",25.99,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
hybrid,4.4,"Focused,Happy,Relaxed,Euphoric,Sleepy","Earthy,Blueberry,Sweet","Fruit Spirit is a 60% sativa-dominant hybrid that was bred by Royal Queen Seeds through crossing Blueberry and White Widow. This is a match made in heaven, as Fruit Spirit inherits a pleasant blueberry aroma and White Widow’s heavy resin production. A sense of happiness eases the mind in total cerebral relaxation, making Fruit Spirit suitable for patients treating mood disorders, anxiety, or depression. This sweet-smelling hybrid flowers in 7 to 8 weeks indoors, but outdoor gardens should only be grown in warm, sunny regions.",20.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
indica,4.2,"Relaxed,Euphoric,Happy,Uplifted,Creative","Citrus,Grapefruit,Tropical","Fruity Chronic Juice, bred by Delicious Seeds, is an indica-dominant cross of White Widow and Chronic that is short in stature but can stretch tall when given enough room for the roots to spread. It expresses itself with an array of citrus flavors, like orange and grapefruit, that give way to subtle undertones of pine and hash on exhale. The potent effects balance between physical relaxation and cerebral energy to create a well-rounded buzz that is both calming and creative. ",19.5,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
hybrid,4.4,"Happy,Relaxed,Euphoric,Creative,Focused","Pine,Sweet,Earthy","This hybrid of G13 has been crossed with an original Haze to give it a more uplifting sensation while still retaining the heavy hitting indica undertones. G13 was bred for maximum potency and renowned for its medical use, and it's definitely not recommended for beginners.",31.68,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
hybrid,4.5,"Relaxed,Happy,Euphoric,Uplifted,Creative","Earthy,Sweet,Pungent","GSC, formerly known as Girl Scout Cookies, is an OG Kush and Durban Poison hybrid cross whose reputation grew too large to stay within the borders of its California homeland. With a sweet and earthy aroma, GSC launches you to euphoria’s top floor where full-body relaxation meets a time-bending cerebral space. A little goes a long way with this hybrid, whose THC heights have won GSC numerous Cannabis Cup awards. Patients needing a strong dose of relief, however, may look to GSC for severe pain, nausea, and appetite loss.There are several different phenotypes of the GSC strain including Thin Mint and Platinum Cookies, which exhibit some variation in appearance and effect. Typically, however, GSC expresses its beauty in twisting green calyxes wrapped in purple leaves and fiery orange hairs. Patients and consumers looking to cultivate this cannabis staple themselves should wait 9 to 10 weeks for their indoor plants to finish flowering.",38.0,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
hybrid,4.7,"Relaxed,Happy,Euphoric,Uplifted,Creative","Sweet,Pungent,Flowery","Gelato (also referred to as 'Larry Bird') is another tantalizing hybrid cannabis strain from Cookie Fam Genetics, following in the footsteps of its parents Sunset Sherbet and Thin Mint Girl Scout Cookies. This Bay Area, California native gets its name from the fruity, dessert-like aroma, a common genetic thread among the Cookie family. Her buds tend to bloom in dark purple hues illuminated by fiery orange hairs and a shining white coat of crystal resin. Novice consumers may want to approach this THC powerhouse with caution, but those armed with a high tolerance will delight in Gelato’s heavy-handed euphoria. Physical relaxation comes on strong, but many find themselves still mentally agile enough to stay productive and creative when enjoying Gelato during the day.",28.975,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
indica,4.4,"Relaxed,Uplifted,Happy,Tingly,Energetic","Sweet,Spicy/Herbal,Tropical",Gigabud by G13 Lab is an indica-dominant hybrid cross between Big Bud and Northern Lights. This strain produces happy but sleep-inducing effects with an earthy aroma of fresh apricots. Gigabud’s relaxing qualities make it a strain best saved for the end of your day or when faced with sleepless nights.,39.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
hybrid,4.7,"Uplifted,Focused,Happy,Relaxed,Euphoric","Tropical,Spicy/Herbal,Sweet","Godzilla Glue by Pua Mana 1st Hawaiian Pakalōlō Seed Bank is a blend of Gorilla Glue #4 from Amazon Organics and Pua Mana’s own Killa Kine King Kamehameha Kailua-Kona Gold. This sticky, tropical coupling produces monstrous green stalks with fat, resinous colas that reek of pungent earth and pine with a hint of sweet tropical breeze. Godzilla Glue’s powerful euphoria is suited for seasoned consumers. It can become rather sedative with continued consumption, so enjoy Godzilla Glue with care. This strain’s high-THC content and robust genetics make it a welcome challenge for strain hunters and heavyweights.    ",18.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
sativa,5.0,"Talkative,Uplifted,Energetic,Euphoric,Happy","Minty,Lemon,Apricot","Golden Tiger is a resinous flower created from two Thai strains and two separate Malawi cuts. Bred by Ace Seeds, this pure sativa flower is a complex blend of Koh Chang Thai and Hmong Thai crossed with Malawi and 3rd Generation Malawi. This powerful sativa is not for beginners, as it offers long-lasting stimulating effects often with a potent psychedelic bent. With a terpene profile that is bright with notes of floral spice and tart lemon, its vigorous physical and mental effects make this a sativa of the highest caliber. This strain’s long sativa lineage comes with a long 11 to 14 week flowering time.",32.0,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
hybrid,4.8,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Sweet,Earthy,Minty","Gorilla Cookies by Elev8 Seeds is the powerful union of Gorilla Glue #4 and Thin Mint Girl Scout Cookies. The pungent Gorilla Glue aroma is loud, but Thin Mint’s exotic terpene profile adds nuance to the bouquet. Both parents were bred for potency and that shows in the resin-coated buds that harden like stones after curing. Enjoy this one-hitter quitter with care, as the effects will alter the trajectory of your entire day. Gorilla Cookies is a quality strain for managing physical pain, nausea, and stress. ",33.45,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
indica,4.4,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Grape,Berry,Sweet","Introduced in 2003 by Ken Estes, Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDP’s effects. Like most heavy indica varieties, Granddaddy Purple is typically pulled off the shelf to treat pain, stress, insomnia, appetite loss, and muscle spasms. GDP blesses growers with massive commercial yields which are ready for harvest following a 60 day flowering time indoors.",18.994999999999997,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
indica,4.3,"Relaxed,Sleepy,Happy,Euphoric,Uplifted","Grape,Sweet,Berry","Grape Ape, propagated by Apothecary Genetics and Barney’s Farm, is a mostly indica strain that crosses Mendocino Purps, Skunk, and Afghani. Named for its distinct grape-like smell, this indica is known for providing carefree relaxation that can help soothe pain, stress, and anxiety. Its dense, compact buds are wreathed in deep purple leaves which darken as this indica reaches full maturation following its 7 to 8 week flowering time.",12.5,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
hybrid,3.9,"Relaxed,Happy,Giggly,Sleepy,Euphoric","Grape,Sweet,Earthy","DJ Short's Grape Kush is a productive marijuana hybrid strain that has sharp and fruity aromas. The effects are long-lasting and powerful, inducing euphoric head effects and a relaxed body.",80.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
hybrid,4.6,"Relaxed,Euphoric,Sleepy,Happy,Hungry","Earthy,Pungent,Diesel","Grease Monkey is a sweet, earthy strain with strong skunky overtones. Created by Exotic Genetix, Grease Monkey is a cross of Gorilla Glue #4 x Cookies and Cream. This strain’s indica-dominant genetics saddle the consumer with a lazy, munchie-fueled body buzz that softens the blow of chronic pain, nausea, and stress. While defined as a hybrid, this Grease Monkey’s deep relaxation will naturally lead some consumers toward sleep, so mind your dosage.   ",30.0,False,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
sativa,4.3,"Energetic,Happy,Uplifted,Focused,Euphoric","Earthy,Citrus,Sweet","Don’t let the name fool you: this is pure cannabis. Few strains compare to Green Crack’s sharp energy and focus as it induces an invigorating mental buzz that keeps you going throughout the day. With a tangy, fruity flavor redolent of mango, Green Crack is the perfect daytime medication for patients treating fatigue, stress, and depression.Green Crack has branched into two genetic lineages, the most common of which is its sativa line descended from Skunk #1. The 75% indica variety of Green Crack is said to have come from an Afghani strain, and is marked by a tighter bud structure. Because its name perpetuates a negative image of cannabis, some people have taken to calling this strain Cush (with a ‘C’) or Green Cush instead.",29.0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
sativa,4.3,"Uplifted,Euphoric,Happy,Focused,Creative","Sweet,Pine,Diesel","Green Goblin is either the family-friendly name of Green Crack or a specific phenotype of the Green Crack plant. Either way, it is most likely a cross of Northern Lights with Skunk #1, but some versions seem to have some diesel mixed in as well. The pungent aroma of the Goblin is overall musky and skunky with hints of that diesel fuel, and the buds will be a forest green with rusty orange hairs. This strong sativa will leave most happy, dreamy, and sometimes creative and extra-alert. The head buzz is coupled with relaxing body effects that continue on even after the mind clears.",25.99,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
indica,4.1,"Creative,Hungry,Relaxed,Uplifted,Happy","Spicy/Herbal,Lavender,Sweet","Green Love Potion is an 80/20 indica-dominant strain that is surprisingly functional. This particular cut grows into a bouquet of green and purple leaves that emits an odor denoting its Lavender parentage. With a relatively clear-headed buzz, this strain works well for indica lovers seeking euphoria and a comforting relaxation in the body without being sedative. Patients prefer Green Love Potion for enhancing the mood and remedying mild physical pain. ",19.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
indica,4.2,"Relaxed,Happy,Euphoric,Sleepy,Hungry","Sweet,Flowery,Earthy","Green Poison is a dangerously flavorful indica cross championed by Sweet Seeds. It pulls you in with a fruity and floral aroma, then delivers a potent dose of euphoria and body-numbing relaxation. Don’t be fooled by the lethal name: the only thing Green Poison kills is pain, insomnia, muscle spasms, and appetite loss. Growers should bear in mind that Green Poison is particularly susceptible to fungi, but those up to the challenge will want to wait 7 weeks for this indica to finish flowering indoors or near the end of September outside.",28.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
indica,5.0,"Sleepy,Aroused,Tingly,Relaxed,Uplifted","Diesel,Berry,Earthy","Hammerhead is a pungent indica-dominant strain that develops dense, trichome-coated buds with a small boost of CBD. These physical attributes speak to the strain’s White Rhino and Medicine Man genetics, which also lend Hammerhead effects of sleep-inducing, full-body relaxation. Its buds are dense and deep green with a showing of light amber hairs. Hammerhead exhibits notes of fruit, honey, and pungent dankness, making it as appetizing as it is effective.  ",30.0,False,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
sativa,4.5,"Happy,Creative,Euphoric,Uplifted,Energetic","Tropical,Earthy,Woody","A 2003 Cannabis Cup winner, Hawaiian Snow is a trifecta of Haze genetics, combining Neville’s Haze, Pure Haze, and Hawaiian Haze into one superior sativa line. It has all the features one might expect from its genetic lineage: a tall, stretchy structure, slow flowering time (up to 14 weeks), intense spicy-incense aroma with hints of citrus and eucalyptus, and generous amounts of THC, at times over 23%. Where Hawaiian Snow really stands out is in its high, a very stimulating head buzz that is perfect for social interaction and creative endeavors. Hawaiian Snow has been known to leave users with an overwhelming case of the giggles ",30.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
sativa,4.2,"Talkative,Aroused,Giggly,Happy,Energetic","Sweet,Berry,Blueberry","A cross between Super Silver Haze and DJ Short’s famous Blueberry, Haze Berry is an 80% sativa hybrid that has become quite popular for its combination of sweet berry, indica-like flavors and sativa highs. As you might expect from a plant with two extremely potent parents, Haze Berry routinely tests at well over 20% THC, and some cultivars have a significant amount of CBD as well. In addition, it provides higher than average yields and a relatively short flowering time of 9-10 weeks, making this a very attractive strain for sativa enthusiasts. Haze Berry gives the consumer a euphoric, creativity-inducing high that gradually gives way to a profound sensation of relaxation and well-being.",25.0,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
